,count,mean,std,min,10%,50%,90%,max,brier,type,scale,calibration_type,ATE,Balancing
0,10000.0,0.14336945836390205,0.10096363333052923,2.084271290891948e-05,0.022031863401646822,0.12849485371508082,0.28635320446511187,0.5869563734784264,0.24106853016087942,scaled_expit_0.125,0.125,,6.671275811529132,0.36114388390413443
0,10000.0,0.017849369558449093,0.013044668366985422,2.012827537645201e-06,0.003958682994208063,0.016051351758237964,0.036186881916301886,0.06647220849362274,0.2172773727045062,scaled_expit_0.125_calibrated,0.125,sigmoid_calib,4.856538822724129,0.3124149562938758
0,10000.0,0.1224856904435818,0.08514186737980592,7.326418777375832e-06,0.019089957866320374,0.110933745125924,0.2429461651410699,0.48157781333599786,0.2336729182433138,scaled_expit_0.25,0.25,,6.340274895816186,0.35734376272971397
0,10000.0,0.017760395888845187,0.013214706357543503,5.911120379897827e-06,0.0039753204191631695,0.015677259815883887,0.03665798872852427,0.06729707043178174,0.21728452439232393,scaled_expit_0.25_calibrated,0.25,sigmoid_calib,4.861518271391337,0.3123951992175532
0,10000.0,0.10886326603074613,0.07497054749586787,5.874641011927029e-06,0.017011872563446898,0.0992813632317083,0.21466775824257414,0.4144438546806046,0.22960167677613708,scaled_expit_0.3333333333333333,0.3333333333333333,,6.140921488908369,0.3539005954028859
0,10000.0,0.017679294613417832,0.01339162585979862,1.3938521857270736e-06,0.004009600026962934,0.015315083947576497,0.036982674622993546,0.0680656912241444,0.21729275392098135,scaled_expit_0.3333333333333333_calibrated,0.3333333333333333,sigmoid_calib,4.866411683123428,0.312379392168795
0,10000.0,0.0826051400586079,0.05588548469026451,3.828421951679317e-06,0.012868176338547862,0.07668132747494522,0.16099554908776184,0.29376403225620784,0.22342104616419048,scaled_expit_0.5,0.5,,5.780912449621115,0.34514419884810943
0,10000.0,0.017499311998181152,0.013889323379913736,1.4992372039390744e-06,0.003586584429727269,0.014372101305506924,0.03799474285727019,0.069817288437693,0.21732033029876394,scaled_expit_0.5_calibrated,0.5,sigmoid_calib,4.879124808633693,0.3123577689952928
0,10000.0,0.046414179781841924,0.030906671989362002,5.40200976123506e-06,0.007770444403464794,0.043552626811807854,0.08962286580904286,0.15284547018658284,0.21841870151765252,scaled_expit_0.75,0.75,,5.301078812536667,0.3286085499442795
0,10000.0,0.01731297622095486,0.014920064225135466,9.257228398062978e-06,0.0027610195496033164,0.012764049937469935,0.04013175617115869,0.07191447446553127,0.21739961635658914,scaled_expit_0.75_calibrated,0.75,sigmoid_calib,4.90280759236191,0.3124102358892151
0,10000.0,0.015358838384186859,0.009904396352710787,4.0913126309050085e-06,0.004698623752293358,0.012596461575011403,0.029368246012669675,0.05415188694061365,0.21732113141566306,scaled_expit_1,1,,4.83811003947099,0.30999388673420597
0,10000.0,0.01740163778302391,0.016075367396294202,1.3909879002460546e-05,0.00179529257047375,0.011524542919776753,0.04258354244368627,0.07230133688621959,0.21753636143197347,scaled_expit_1_calibrated,1,sigmoid_calib,4.929008692301932,0.3126393550799392
0,10000.0,0.015405703526824441,0.005810062288652652,1.656443135544805e-06,0.006440251983219992,0.017654345506730368,0.02116576320863463,0.024764404591891775,0.21885349965173123,scaled_expit_1.25,1.25,,4.324195986013832,0.29108094403258455
0,10000.0,0.017860969994633255,0.017090570885144978,2.3453892650238117e-07,0.0008143944548010929,0.011196045306778424,0.044846155027155436,0.07090706349840856,0.21773394817299954,scaled_expit_1.25_calibrated,1.25,sigmoid_calib,4.956014467364144,0.31307726845868883
0,10000.0,0.039885152231852045,0.017445983641460418,2.065811558482622e-07,0.01313480776116347,0.04277960787136059,0.06067081780502834,0.07048257760738896,0.2220286690369566,scaled_expit_1.5,1.5,,3.670740431339522,0.27300373979718795
0,10000.0,0.01882356876237234,0.01758648112161479,5.553649709555408e-07,0.00128389843160992,0.01173140589055452,0.04668092983909256,0.06830920948305505,0.21798575227405104,scaled_expit_1.5_calibrated,1.5,sigmoid_calib,4.983085239448323,0.3137054724091782
0,10000.0,0.06129981379164422,0.027352252742921305,7.7231313043713e-06,0.019253551014811864,0.06565167238775418,0.09445933594109332,0.10494691381486998,0.22615341411836148,scaled_expit_1.75,1.75,,2.746152650581959,0.2563606658510458
0,10000.0,0.02000767735771059,0.017742352066176907,8.173788323961872e-08,0.002014237801913943,0.0130874752947229,0.048003253642459894,0.06525466659040305,0.21827965427089271,scaled_expit_1.75_calibrated,1.75,sigmoid_calib,5.009815273324274,0.31447923812280404
0,10000.0,0.08001134924107174,0.03529624422226748,5.0753295444350144e-05,0.02511418770146496,0.0862201844218713,0.12223976553803782,0.13160784795000702,0.23076609366911652,scaled_expit_2,2,,1.340475657348248,0.24138793011934995
0,10000.0,0.021224278726356446,0.01783329052371807,4.8010351694216524e-08,0.002390160227450855,0.014999644559959058,0.04896040968114517,0.06237961953416721,0.21860223108081417,scaled_expit_2_calibrated,2,sigmoid_calib,5.035902554989303,0.31534864278545394
0,10000.0,0.1335630352892631,0.05389356208393298,1.8867035326053383e-05,0.04627735369159713,0.14892216697128377,0.19066434042016506,0.1958232354736864,0.24959737538406734,scaled_expit_3,3,,-20.842290282960636,0.1972114139395498
0,10000.0,0.026094323068987468,0.01826790588557594,8.00179672061363e-06,0.0031997259727892914,0.02577044741113499,0.050564480628956666,0.0552943003252534,0.21996773861928046,scaled_expit_3_calibrated,3,sigmoid_calib,5.1298937082631,0.31904444475036237
0,10000.0,0.01574933089329256,0.008315001683792275,7.1352690911297145e-06,0.004153453425347587,0.016512679254224005,0.023639491064540427,0.05621766975793911,0.22918884915150356,lr,lr_model,,4.9998846583609655,0.3284208396636873
0,10000.0,0.015432555529335758,0.010055639420672044,7.271308886114269e-06,0.003231343920262304,0.014401363575119008,0.028447747132647878,0.06066803312176741,0.2292100827323672,lr_calibrated,lr_model,sigmoid_calib,5.036598996792109,0.3285449609640695
0,10000.0,0.02250313120293181,0.01237584140094956,1.8291815206628037e-05,0.00537882024861045,0.023763946297782057,0.03481797281293541,0.08179934586057783,0.2292648533093913,lr_l1,lr_l1_model,,5.148601903260757,0.33112305566942374
0,10000.0,0.015559749048933648,0.009920515354695472,7.139772265629674e-06,0.0033393126252397208,0.015175427141961101,0.026918295165429585,0.06224149476776465,0.22922523552697563,lr_l1_calibrated,lr_l1_model,sigmoid_calib,5.072863579418846,0.3277558444751797
0,10000.0,0.04866759074756678,0.025932653770026716,5.237707500049815e-06,0.01190674946123233,0.050662967449679325,0.07944397242940432,0.1338627917062345,0.23110441549799257,lr_l2,lr_l2_model,,5.480811809448661,0.3443626237938162
0,10000.0,0.018404713373540382,0.008127730611388799,5.7014610835848245e-06,0.006191235176237975,0.01994685680988012,0.02773586341745824,0.04033963557865064,0.22966625569470733,lr_l2_calibrated,lr_l2_model,sigmoid_calib,5.000255320000393,0.33065674836941233
0,10000.0,0.03782656844874871,0.024630674969340603,2.2653977270747916e-06,0.007341233988322272,0.03430633269022343,0.07222514825087728,0.12881737416071093,0.23192115593407733,GBT_cv,GBT_cv_model,,5.629907325502324,0.3354088375079104
0,10000.0,0.014039042345244513,0.010620258120187057,2.448790149711666e-06,0.0026048752358436957,0.010837550545620134,0.029736128540743686,0.052741560325276174,0.2312170729103957,GBT_cv_calibrated,GBT_cv_model,sigmoid_calib,5.331279962813095,0.3248452990035533
0,10000.0,0.04117791318939694,0.030562193005844257,2.971229171588874e-07,0.005222421395948362,0.03562557806089095,0.08561858110769745,0.1467222985560277,0.2326474966848204,rf_cv,rf_cv_model,,5.675000700942932,0.3354969138277245
0,10000.0,0.01454110638743381,0.014167857470342571,3.801057417152087e-07,0.0009412466821215993,0.008656914551547212,0.03683871080031015,0.06388622405201014,0.23173930516822047,rf_cv_calibrated,rf_cv_model,sigmoid_calib,5.330837968046872,0.3225987247817794
1,10000.0,0.15304447574030627,0.10127710237684029,4.664406195520332e-05,0.028188772402960662,0.13969293126393134,0.2936167351961414,0.5640977841428805,0.240652315978006,scaled_expit_0.125,0.125,,6.706208516853967,0.3763210490210136
1,10000.0,0.021131966345391103,0.011052109787364374,3.166019748590543e-06,0.005590841561542327,0.0213314381784922,0.035352546667713224,0.04953662011183199,0.21470941849651376,scaled_expit_0.125_calibrated,0.125,sigmoid_calib,5.257834305084313,0.3287989595305356
1,10000.0,0.13189560518192606,0.0855013151336329,5.7944142482391214e-05,0.024735422253818473,0.12171814619264926,0.2499712427891082,0.46150548394373536,0.2328635326153637,scaled_expit_0.25,0.25,,6.418772435357205,0.37329423300082887
1,10000.0,0.021034919436673037,0.011203826858782925,2.0644789930857055e-05,0.005473324594488283,0.021020945463416374,0.03564709943097263,0.05054212187655324,0.21471362680722278,scaled_expit_0.25_calibrated,0.25,sigmoid_calib,5.259478047656908,0.3288103144168935
1,10000.0,0.11809932596691655,0.0753594581495979,1.0516338428412375e-06,0.0224744243518012,0.10995865117526643,0.22194004257598957,0.3965243180321678,0.22854431361130984,scaled_expit_0.3333333333333333,0.3333333333333333,,6.250101449713025,0.37032960841475865
1,10000.0,0.020942093453352552,0.011362750460162187,1.0475670360443612e-05,0.005377059205246848,0.020727461228859823,0.035961129133162635,0.051505427231048825,0.21471881739550813,scaled_expit_0.3333333333333333_calibrated,0.3333333333333333,sigmoid_calib,5.261112404460759,0.32882606618712623
1,10000.0,0.09149986492305165,0.05633433340571837,7.396320281238822e-06,0.018221379511132462,0.08673560489229726,0.16833254343860918,0.2801353663199926,0.2219043885611789,scaled_expit_0.5,0.5,,5.957769565848146,0.3624404344617077
1,10000.0,0.020728052100865146,0.01182539875987153,1.3130008520989556e-06,0.0050721423805416,0.019954614850977354,0.036861300423766764,0.053874626280723655,0.21473780159707695,scaled_expit_0.5_calibrated,0.5,sigmoid_calib,5.265463725078354,0.3288906916413131
1,10000.0,0.05472862501242393,0.031582449663753384,1.0963363786864466e-05,0.01190049381678346,0.05352260088379018,0.09722566077925274,0.14433681130340353,0.21630899439626247,scaled_expit_0.75,0.75,,5.604458740102541,0.34697213971410945
1,10000.0,0.02046934821670932,0.012847959939152517,5.98686292424544e-06,0.00458020043286006,0.018673908676491963,0.03878453970481954,0.05753655953949631,0.2147983474181998,scaled_expit_0.75_calibrated,0.75,sigmoid_calib,5.274109498452731,0.329117142819513
1,10000.0,0.022346594007292855,0.011643348362234417,1.2880449729579801e-06,0.005898480130511397,0.022345377223878415,0.037493978691558814,0.049979536944216085,0.21472965436663763,scaled_expit_1,1,,5.317274419273452,0.3291391993671298
1,10000.0,0.020436438812392033,0.014110169825060378,1.0860479582874838e-06,0.003959740139966207,0.01771912145897181,0.041140443627349824,0.06012032192585407,0.21491035605465636,scaled_expit_1_calibrated,1,sigmoid_calib,5.284790562018086,0.32954943358544225
1,10000.0,0.008549153590223573,0.0043971708818027625,1.222469338646448e-06,0.0016987942156481363,0.008559284195473582,0.014140184508018303,0.017244477753072546,0.21587502839876196,scaled_expit_1.25,1.25,,5.060409639398547,0.31074441460010926
1,10000.0,0.020735195607603993,0.015393287919421544,9.793779931821511e-06,0.003403765287571714,0.017579012174799707,0.04355612197556729,0.06127397924762128,0.21507852948499306,scaled_expit_1.25_calibrated,1.25,sigmoid_calib,5.297291048846659,0.3301946658601543
1,10000.0,0.03199524830004128,0.01668626585155093,2.835264675593585e-06,0.0081908267340283,0.03320970054619213,0.054063062119233625,0.06449074574372476,0.21873475599328285,scaled_expit_1.5,1.5,,4.796394948747507,0.2929694882674893
1,10000.0,0.02136636011927174,0.016514185231648715,5.02893356846279e-07,0.003019359732933624,0.01830801881839783,0.04585140891770875,0.06131468407479265,0.21529740692225804,scaled_expit_1.5_calibrated,1.5,sigmoid_calib,5.311393330970181,0.3310168513762415
1,10000.0,0.0531728224559324,0.026575526737730972,1.4065310934618935e-05,0.013553644044695286,0.05635297415891935,0.08696361243064574,0.09917080013287431,0.22259247643255534,scaled_expit_1.75,1.75,,4.4774971525097165,0.27646859833765086
1,10000.0,0.02231146384886407,0.01738987940164331,4.1932211361506155e-06,0.00295429319754253,0.01974098473010072,0.047704778309467934,0.06076525803697941,0.21555576630535228,scaled_expit_1.75_calibrated,1.75,sigmoid_calib,5.326746386424569,0.3319616899612392
1,10000.0,0.071635217967156,0.03434134426467032,2.3174798843839106e-05,0.01879758387409742,0.07656976197657589,0.11384262123200457,0.12543490515233388,0.22696738543740258,scaled_expit_2,2,,4.033495351579086,0.2615288021943402
1,10000.0,0.02361698174273292,0.018057222320231416,3.599976800550131e-06,0.0033522139747834355,0.021799701518886605,0.04950432616235378,0.060184799299660446,0.21584089334844148,scaled_expit_2_calibrated,2,sigmoid_calib,5.342931992903446,0.33297553889651904
1,10000.0,0.12384628948764018,0.05173160019875578,6.395424829497287e-05,0.03991003173348865,0.13880041436591678,0.17854063203361217,0.18470422174400203,0.24492983791565157,scaled_expit_3,3,,-2.7289857785801477,0.21705314791381344
1,10000.0,0.030393069705938257,0.019420944103348384,2.2057201720049324e-05,0.004226822611689585,0.03300088779429727,0.05412431147933668,0.059385991335234145,0.2170500028790636,scaled_expit_3_calibrated,3,sigmoid_calib,5.409088477497299,0.337007749574894
1,10000.0,0.017692348034825507,0.009219422323956818,4.8840798326788e-06,0.003689945722943755,0.019592536722017634,0.028925821024705957,0.03543991213427222,0.22527690352650898,lr,lr_model,,5.016992636929486,0.34291065215160804
1,10000.0,0.017142706154003366,0.011474430847327983,1.8515946620389911e-06,0.0027135820256793844,0.016045361652561707,0.03308074807086575,0.054956176931487244,0.22527693125174034,lr_calibrated,lr_model,sigmoid_calib,5.057674494259661,0.3429553178184916
1,10000.0,0.018392498556760496,0.00958781139136119,2.8682293251591773e-07,0.003806668344670633,0.020310838532416303,0.03002324265206805,0.03685817784354395,0.22527661372064828,lr_l1,lr_l1_model,,5.0303357174579615,0.34317756934417804
1,10000.0,0.017199014734352747,0.011429796394991263,1.5130406059160606e-06,0.0027626774011039077,0.016153097865964472,0.033048844964746846,0.054636375551477045,0.22527349879501163,lr_l1_calibrated,lr_l1_model,sigmoid_calib,5.060386627635767,0.3428846498145209
1,10000.0,0.02878545452133361,0.014495459471625734,3.7143462525701665e-06,0.006526527509065911,0.031769479015881036,0.04508125060059741,0.051380282339307345,0.22587097581675533,lr_l2,lr_l2_model,,5.169230362853238,0.34877281679792255
1,10000.0,0.018079828725014537,0.010005928318327178,2.4619476206577673e-06,0.003673507672281351,0.018999796806713043,0.030745841659563445,0.04073696569415497,0.22561649318103713,lr_l2_calibrated,lr_l2_model,sigmoid_calib,5.067024389260295,0.34384888431519295
1,10000.0,0.045197791803067267,0.028723179992835503,2.7668134673919376e-05,0.009624206263193104,0.04094335852401787,0.0862767387614043,0.14343549105270803,0.22893800252000784,GBT_cv,GBT_cv_model,,5.676939839315597,0.35977875248374847
1,10000.0,0.016861086584295564,0.012198239952634915,2.1276372761391826e-06,0.0036629148258234823,0.012979711006215977,0.0351713808332623,0.06439089393544528,0.22788458058072933,GBT_cv_calibrated,GBT_cv_model,sigmoid_calib,5.3569930889549635,0.348630327265419
1,10000.0,0.04880181072103819,0.03356667377492874,4.101457882876858e-06,0.009012485572233681,0.04363679576344448,0.09746212756741142,0.1567427224841238,0.2296098911566856,rf_cv,rf_cv_model,,6.033727185749561,0.35924847966575296
1,10000.0,0.017671483278493723,0.014716822850028493,1.2584603913401438e-06,0.005403184362094288,0.011174893419155757,0.039951219484387825,0.07578678289341789,0.22831416220319956,rf_cv_calibrated,rf_cv_model,sigmoid_calib,5.803990143016075,0.3455971445709306
2,10000.0,0.1516890902133072,0.10446460188273399,1.6532981089112386e-05,0.024974698207108403,0.13658370037439774,0.2979886160840188,0.5709854080031833,0.2406480264611896,scaled_expit_0.125,0.125,,6.538924659753408,0.3979684073352831
2,10000.0,0.01985137036549416,0.014636098332326384,4.50887231306929e-06,0.003567483428455132,0.01663281187519916,0.04072235826531597,0.07111992487336727,0.21473465249155582,scaled_expit_0.125_calibrated,0.125,sigmoid_calib,4.88191874703997,0.3576610767866045
2,10000.0,0.13042428906644823,0.08880444673519075,1.2951829906571177e-05,0.02160854257500172,0.1185158288022144,0.2548376307183681,0.47121156545260234,0.2328551564308768,scaled_expit_0.25,0.25,,6.2263339765310866,0.39611079517417963
2,10000.0,0.019755298867601478,0.01480865327735111,7.692722610030955e-07,0.003478855793756053,0.016287304049136503,0.041058320069590405,0.07209419422955976,0.2147411948190574,scaled_expit_0.25_calibrated,0.25,sigmoid_calib,4.88106660878476,0.3576775772136936
2,10000.0,0.11654329679358676,0.07874184803317331,1.3144756616512154e-06,0.01938838542769395,0.10650536437683594,0.22724213399369633,0.40848161904618574,0.22853324904600114,scaled_expit_0.3333333333333333,0.3333333333333333,,6.041038958460232,0.39390269574942255
2,10000.0,0.01966426765965459,0.01498483484992296,1.608245363549088e-07,0.0034491364714375862,0.015947028870544527,0.041330835106839436,0.07301053968173421,0.2147488028355664,scaled_expit_0.3333333333333333_calibrated,0.3333333333333333,sigmoid_calib,4.880545882152093,0.3576986663096446
2,10000.0,0.08974907711135029,0.059890014396286884,2.3151396238818567e-05,0.014971972671713284,0.08311949402338858,0.17383675234317258,0.29673635333871273,0.22189022931683586,scaled_expit_0.5,0.5,,5.715042861063689,0.38745784270893774
2,10000.0,0.019471680566920658,0.015480395350551355,1.778845249877925e-06,0.0033872304318789516,0.015100813812943037,0.042164093813829656,0.07519692561492852,0.21477469689738374,scaled_expit_0.5_calibrated,0.5,sigmoid_calib,4.880496067536912,0.3577780259008212
2,10000.0,0.05261232129074833,0.035540630020901846,1.1301376396377627e-06,0.008367689024539354,0.048790437698367994,0.10267828363765084,0.1665344541890169,0.2163062203600639,scaled_expit_0.75,0.75,,5.308199444903454,0.373937506662616
2,10000.0,0.01928337468813603,0.016483364146682288,2.9887729109390193e-06,0.0034301904154387386,0.013661067117093029,0.04399098123002307,0.07816017893812044,0.21485095189979966,scaled_expit_0.75_calibrated,0.75,sigmoid_calib,4.884580448754854,0.35803185468763127
2,10000.0,0.019699201199758164,0.016626911842919766,3.7678656034101365e-07,0.001366928186034222,0.01611235215260781,0.044587739893569144,0.07420085975603119,0.21476939566469863,scaled_expit_1,1,,4.962188233333119,0.35774702009254133
2,10000.0,0.01942813587533251,0.01759108176181861,8.896063264263177e-06,0.0038009275049037837,0.012672229882907393,0.04638189828271011,0.07947251014027501,0.21498553603365053,scaled_expit_1_calibrated,1,sigmoid_calib,4.894148594958748,0.35848666470522317
2,10000.0,0.010032541107673314,0.00789885258021855,6.397289631365766e-08,0.0012171026566212384,0.006046343061619164,0.02058000591833334,0.020776608671415092,0.21599178135425262,scaled_expit_1.25,1.25,,4.643232962882988,0.34069692019892406
2,10000.0,0.0199765130564168,0.01854693716281585,6.4156141911242415e-06,0.0022879406521856215,0.012524375444152108,0.04856838735519038,0.07880147209948019,0.2151835631743857,scaled_expit_1.25_calibrated,1.25,sigmoid_calib,4.908392623751089,0.35913926501269533
2,10000.0,0.034388444691806706,0.016594369604521774,1.1537096710201311e-06,0.00988644985017307,0.03461061818370398,0.05802804246466462,0.06730017088927975,0.21895892335703374,scaled_expit_1.5,1.5,,4.325095695302112,0.32401688636010756
2,10000.0,0.020862014560994364,0.019218769780439158,2.790293185395143e-06,0.001336619213040652,0.013286251495949863,0.050309327313552976,0.07670482166940418,0.21543947760560103,scaled_expit_1.5_calibrated,1.5,sigmoid_calib,4.926171920963283,0.3599501048322686
2,10000.0,0.05617344064998021,0.025690713620772423,8.183725166532874e-06,0.016023584199750637,0.06010175900437731,0.08963856221916616,0.1035422310022753,0.2229476464395987,scaled_expit_1.75,1.75,,3.99228689456082,0.3084193554089795
2,10000.0,0.022154966117253566,0.019507261873869808,4.621472444732433e-07,0.0019147583755989405,0.014904931861368459,0.051770036002412714,0.07406991022704601,0.21574140899201602,scaled_expit_1.75_calibrated,1.75,sigmoid_calib,4.946383558259599,0.3608665873111628
2,10000.0,0.0750861565573851,0.033257706487347174,3.8766886067964634e-07,0.02198170955911179,0.08131901232370092,0.11632825210956493,0.13132443930005724,0.22747038265474803,scaled_expit_2,2,,3.6540675996302223,0.29424237916866847
2,10000.0,0.02364772582899926,0.0197542239950452,7.624483725321429e-06,0.0023355631514991983,0.017299184298359777,0.05297458831621526,0.07164784709759786,0.21607563597364923,scaled_expit_2_calibrated,2,sigmoid_calib,4.968072625989583,0.3618389010257943
2,10000.0,0.1283280258064086,0.050857892569923346,1.6629132713497086e-05,0.04485242953409697,0.1435542207648393,0.18526094279797597,0.19429317629519002,0.24609661178022957,scaled_expit_3,3,,7.516200347688307,0.2520161935753418
2,10000.0,0.029537864559209003,0.020320406325650662,1.3545954684612838e-06,0.003486816219120681,0.02948645478978479,0.05708160731330616,0.0650116245114788,0.21751368880322483,scaled_expit_3_calibrated,3,sigmoid_calib,5.056900736374069,0.36564005170661545
2,10000.0,0.018406619730060258,0.011272682032425378,1.8872895360511066e-05,0.005475305169017697,0.017310532282001634,0.034392259487659886,0.06980962964633664,0.2261241778557138,lr,lr_model,,5.050123031686558,0.37110210641015046
2,10000.0,0.01839976461297821,0.01276251170760526,5.327633684215627e-07,0.00510704677900531,0.015473919063750535,0.037526484543571874,0.07785547802830206,0.22618157518063187,lr_calibrated,lr_model,sigmoid_calib,5.068135530372811,0.371029798777946
2,10000.0,0.018699063165986213,0.011406150161349302,3.456034400883823e-06,0.0056411220984707525,0.017565172468030382,0.034923027396942315,0.07093700519769663,0.22611284863847303,lr_l1,lr_l1_model,,5.055775367677971,0.3711859394196396
2,10000.0,0.01839687357516476,0.012779976472824932,3.308498185417008e-06,0.005059004196830619,0.015449608738224374,0.03756088868627128,0.07802085173620588,0.22617103025253563,lr_l1_calibrated,lr_l1_model,sigmoid_calib,5.069654205548645,0.3709653129529889
2,10000.0,0.05711635804687213,0.03367664660119543,1.527146360813525e-05,0.013141893324390854,0.05534967512187816,0.10036925941047649,0.1949796663331459,0.22832747518334032,lr_l2,lr_l2_model,,5.517009107760749,0.3854347108957828
2,10000.0,0.019538079635976036,0.01258633687303208,3.7040550221467683e-06,0.005611514857784861,0.018196736876167713,0.03883434121730475,0.07558426448464606,0.22615705085774612,lr_l2_calibrated,lr_l2_model,sigmoid_calib,5.046575724120276,0.3707119778189864
2,10000.0,0.045708561542816065,0.023759673507777593,6.901989700391908e-05,0.010976340507016014,0.047648016105849345,0.07737944473059663,0.09996902011669659,0.22871090773217917,GBT_cv,GBT_cv_model,,5.632083936337664,0.38890082581533425
2,10000.0,0.019351155250359093,0.008671976036213863,9.919085338983002e-06,0.005847694726123853,0.02090276152265047,0.029654503454616638,0.03433015420937996,0.22767341388367632,GBT_cv_calibrated,GBT_cv_model,sigmoid_calib,5.373761762093779,0.3795490376050817
2,10000.0,0.04939560196770835,0.03073947489394523,4.702342373769097e-05,0.011236133443828374,0.045600984906568415,0.0954659917948211,0.1376022217538592,0.22894684433514326,rf_cv,rf_cv_model,,5.666771018337824,0.39375388397412536
2,10000.0,0.017865900215086113,0.013431271808339479,1.1946496359938052e-06,0.002932104197442332,0.01505730280355666,0.035953076170774124,0.06308782777401745,0.22766929519718723,rf_cv_calibrated,rf_cv_model,sigmoid_calib,5.3600321263131185,0.38380707187899976
3,10000.0,0.14436318935262976,0.10210590810582712,1.2439907539629758e-06,0.024358003298396692,0.12784342419286482,0.28860644122820167,0.5443471674134608,0.2409431770623823,scaled_expit_0.125,0.125,,6.308357293863014,0.36519595464082727
3,10000.0,0.017456090197107553,0.012797268325227932,1.7552313210655868e-06,0.003639809767852442,0.013334833956999442,0.03617131973365434,0.06930798410607053,0.21664944484936355,scaled_expit_0.125_calibrated,0.125,sigmoid_calib,5.175920365093953,0.32031279329856155
3,10000.0,0.12348027779782042,0.08622426621324966,8.071917795282602e-06,0.02093682240975909,0.11009280523381976,0.24528185971777408,0.4523438323023877,0.2334276740084838,scaled_expit_0.25,0.25,,6.0496008149014555,0.3619676656407815
3,10000.0,0.01742678458642965,0.012951984941214141,4.018079613699044e-06,0.0037025770679288586,0.013042187340108147,0.03650436217963909,0.07004920396873016,0.21666468617648144,scaled_expit_0.25_calibrated,0.25,sigmoid_calib,5.1760936761010505,0.320391802736661
3,10000.0,0.10985995129727874,0.0760036587164196,9.399506601837082e-06,0.01869641377499605,0.0984156176081519,0.21712422863344624,0.3936317535539069,0.22928216869231943,scaled_expit_0.3333333333333333,0.3333333333333333,,5.899990769663685,0.358934151433235
3,10000.0,0.017405967561635517,0.013109764968298698,8.023937793089075e-06,0.0037815656560774014,0.012754927169343844,0.03685016322837573,0.07074643838781769,0.21668104472320032,scaled_expit_0.3333333333333333_calibrated,0.3333333333333333,sigmoid_calib,5.17640101038347,0.32047584175113564
3,10000.0,0.08361107247235575,0.05681576170853829,2.7302472395240862e-05,0.014173215457591915,0.07566737123951989,0.16428272935626537,0.28678454850742907,0.22297235582541908,scaled_expit_0.5,0.5,,5.646710061791486,0.3510883327071682
3,10000.0,0.017396465539477008,0.013541939444916025,3.576267780247555e-06,0.004037922777402326,0.012017125625976316,0.03770591177174044,0.07238350360134438,0.21673050071800018,scaled_expit_0.5_calibrated,0.5,sigmoid_calib,5.177835343609117,0.3207252583058773
3,10000.0,0.047367166401856,0.031840157825925676,3.028687692752108e-06,0.007626991488230739,0.042733380391513504,0.0930317168277423,0.1578867279253071,0.21783347166283826,scaled_expit_0.75,0.75,,5.358243248907012,0.3361414480150798
3,10000.0,0.017569341690210915,0.01439923834825286,4.6140319661658324e-06,0.0047182023795972255,0.01065337923577006,0.03961241071815804,0.07455914710927836,0.21685280041395094,scaled_expit_0.75_calibrated,0.75,sigmoid_calib,5.182911110848528,0.3213153937387756
